selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,brand,date,rotational_speed
110000,48676,Petrol,Individual,Manual,1.0,19.7,796.0,35.0,59.8,8.0,Maruti,13,3000.0
105000,60000,Petrol,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,15,3500.0
5830000,30000,Diesel,Individual,Automatic,1.0,17.09,2993.0,261.4,620.0,4.0,BMW,3,2250.0
415000,72000,Petrol,Dealer,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,7,4000.0
475000,51000,Petrol,Dealer,Manual,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,6,4200.0
525000,29000,Petrol,Dealer,Manual,1.0,20.89,1197.0,81.8,113.0,5.0,Maruti,4,4200.0
365000,28000,Petrol,Dealer,Manual,1.0,20.52,1197.0,81.8,113.0,5.0,Maruti,6,4200.0
375000,97000,Diesel,Dealer,Manual,1.0,25.2,1248.0,74.0,190.0,5.0,Maruti,10,2000.0
765000,59000,Diesel,Dealer,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,3,2000.0
770000,27000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,2,2000.0
350000,30000,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,3,4386.0
875000,70000,Diesel,Individual,Manual,1.0,15.4,1997.0,120.0,280.0,7.0,Mahindra,6,2300.0
780000,69000,Diesel,Dealer,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,7,2200.0
990000,15000,Diesel,Individual,Manual,1.0,25.1,1248.0,88.5,200.0,5.0,Maruti,3,1750.0
800000,35700,Diesel,Dealer,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,2,2000.0
350000,120000,Diesel,Individual,Manual,3.0,22.32,1582.0,126.32,259.8,5.0,Hyundai,9,2325.0
325000,120000,Diesel,Individual,Manual,1.0,22.07,1199.0,73.9,180.0,5.0,Volkswagen,8,2000.0
360000,80000,Diesel,Individual,Manual,1.0,22.07,1199.0,73.9,180.0,5.0,Volkswagen,8,2000.0
148000,120000,Petrol,Individual,Manual,1.0,20.92,998.0,67.1,90.0,5.0,Maruti,11,3500.0
670000,36000,Diesel,Individual,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
430999,120000,Diesel,Individual,Manual,1.0,23.59,1364.0,67.04,170.0,5.0,Toyota,7,2100.0
260000,9000,Petrol,Individual,Manual,1.0,16.8,796.0,34.2,59.0,8.0,Maruti,4,2500.0
70000,50000,Petrol,Individual,Manual,2.0,25.4,624.0,37.48,190.0,4.0,Tata,9,3500.0
300000,35000,Petrol,Individual,Manual,1.0,23.01,999.0,67.0,91.0,5.0,Renault,2,4250.0
150000,130000,Diesel,Individual,Manual,2.0,14.0,2498.0,112.0,260.0,7.0,Mahindra,10,2000.0
260000,70000,Diesel,Individual,Manual,1.0,20.0,1399.0,68.0,160.0,5.0,Ford,11,2000.0
320000,90000,Diesel,Individual,Manual,3.0,19.3,1248.0,73.9,190.0,5.0,Maruti,9,2000.0
700000,35000,Petrol,Individual,Manual,1.0,17.0,1198.0,108.5,170.0,5.0,Tata,3,2875.0
415000,80000,Petrol,Individual,Manual,1.0,16.47,1198.0,73.9,110.0,5.0,Volkswagen,9,3750.0
260000,120000,Diesel,Individual,Manual,2.0,17.8,1248.0,75.0,190.0,5.0,Maruti,13,2000.0
70000,80000,Petrol,Individual,Manual,1.0,26.0,624.0,35.0,48.0,4.0,Tata,10,3000.0
515000,30000,Petrol,Individual,Manual,1.0,17.71,1197.0,78.9,104.0,5.0,Toyota,6,3100.0
803999,60000,Diesel,Individual,Manual,1.0,23.9,1582.0,126.2,259.9,5.0,Hyundai,5,2325.0
275000,200000,Diesel,Individual,Manual,2.0,16.6,1896.0,122.4,209.9,5.0,Skoda,14,1900.0
934000,101000,Diesel,Individual,Manual,1.0,22.77,1498.0,98.59,205.0,5.0,Ford,4,2500.0
210000,110000,Diesel,Individual,Manual,1.0,17.8,1399.0,68.0,159.9,5.0,Ford,14,2000.0
1050000,136000,Diesel,Individual,Manual,3.0,12.99,2494.0,100.6,200.0,8.0,Toyota,7,2400.0
650000,250000,Diesel,Individual,Manual,2.0,14.8,2499.0,80.0,186.3,7.0,Chevrolet,10,1800.0
550000,74000,Diesel,Individual,Manual,4.0,17.3,1998.0,163.7,380.0,5.0,Chevrolet,9,2000.0
285000,265000,Diesel,Individual,Manual,4.0,14.8,2499.0,80.0,186.3,9.0,Chevrolet,11,1800.0
700000,22700,Petrol,Individual,Manual,1.0,18.7,1199.0,88.7,110.0,5.0,Honda,6,4800.0
525000,45000,Petrol,Individual,Manual,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,5,4000.0
250000,36000,Petrol,Individual,Manual,2.0,15.37,1196.0,73.0,101.0,5.0,Maruti,10,3000.0
575000,57000,Diesel,Individual,Manual,2.0,26.59,1248.0,74.0,190.0,5.0,Maruti,6,2000.0
540000,33000,Diesel,Individual,Manual,1.0,27.28,1047.0,69.0,140.0,5.0,Tata,3,2400.0
560000,59000,Petrol,Individual,Manual,1.0,16.02,1373.0,93.7,130.0,7.0,Maruti,9,4000.0
380000,200000,Diesel,Individual,Manual,1.0,20.54,1598.0,103.6,250.0,5.0,Volkswagen,9,2000.0
240000,80000,Petrol,Individual,Manual,2.0,15.6,1196.0,70.0,102.0,5.0,Ford,10,4000.0
300000,70000,LPG,Individual,Manual,1.0,13.2,995.0,60.2,90.3,5.0,Chevrolet,9,4200.0
280000,50000,Petrol,Individual,Manual,1.0,22.7,799.0,53.64,72.0,5.0,Datsun,3,4386.0
350000,118000,Diesel,Individual,Manual,2.0,21.1,1248.0,73.9,113.0,5.0,Maruti,10,4500.0
110000,250000,Diesel,Individual,Manual,2.0,19.1,1405.0,70.0,135.4,5.0,Tata,7,2500.0
980000,20000,Diesel,Individual,Manual,1.0,21.5,1497.0,108.5,260.0,5.0,Tata,3,2125.0
969999,21871,Diesel,Individual,Manual,1.0,21.5,1497.0,108.5,260.0,5.0,Tata,3,2125.0
357000,120000,Diesel,Individual,Manual,1.0,25.32,1198.0,77.0,190.0,6.0,Mahindra,5,2000.0
280000,100000,Diesel,Individual,Manual,1.0,19.1,1405.0,70.0,135.4,5.0,Tata,7,2500.0
430000,50000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,9,1800.0
217000,50000,Diesel,Individual,Manual,1.0,19.7,1248.0,74.0,190.0,5.0,Maruti,7,3500.0
250000,70000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,6,3500.0
525000,80000,Diesel,Individual,Manual,1.0,18.2,1248.0,73.74,172.5,8.0,Chevrolet,5,1750.0
500000,25000,Petrol,Individual,Manual,1.0,23.84,1199.0,84.0,114.0,5.0,Tata,3,3500.0
1000000,60000,Diesel,Individual,Manual,1.0,16.36,2179.0,120.0,280.0,7.0,Mahindra,2,2300.0
316000,25000,Petrol,Individual,Manual,1.0,24.7,796.0,47.3,69.0,5.0,Maruti,4,3500.0
350000,50000,Petrol,Individual,Manual,1.0,24.7,796.0,47.3,69.0,5.0,Maruti,3,3500.0
950000,14000,Diesel,Individual,Manual,1.0,21.5,1497.0,108.5,260.0,5.0,Tata,3,2125.0
45000,55425,Petrol,Individual,Manual,2.0,16.1,796.0,37.0,59.0,4.0,Maruti,16,2500.0
475000,76000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,8,1800.0
3200000,3000,Diesel,Individual,Automatic,1.0,15.04,2755.0,174.5,450.0,7.0,Toyota,1,2000.0
600000,139000,Diesel,Individual,Manual,1.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,5,2200.0
430000,100000,Petrol,Individual,Manual,1.0,15.04,1598.0,103.2,153.0,5.0,Volkswagen,7,3800.0
965000,60000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
395000,35000,Petrol,Individual,Automatic,2.0,14.3,1598.0,103.5,153.0,5.0,Skoda,8,3800.0
150000,120000,Diesel,Individual,Manual,1.0,12.2,1948.0,68.0,115.0,9.0,Tata,13,2500.0
700000,37659,Diesel,Individual,Manual,1.0,20.77,1248.0,88.8,200.0,7.0,Maruti,8,1750.0
250000,89000,Diesel,Individual,Manual,2.0,23.2,1248.0,73.94,190.0,5.0,Maruti,9,2000.0
680000,37500,Diesel,Individual,Manual,2.0,20.77,1248.0,88.8,200.0,7.0,Maruti,8,1750.0
500000,5000,Petrol,Individual,Automatic,1.0,23.84,1199.0,84.0,114.0,5.0,Tata,3,3500.0
420000,21000,Petrol,Individual,Manual,1.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,8,4000.0
290000,10000,Petrol,Individual,Manual,2.0,23.95,998.0,67.05,90.0,5.0,Maruti,4,3500.0
750000,30000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,4,2000.0
300000,19800,Petrol,Individual,Manual,1.0,15.37,1196.0,73.0,101.0,7.0,Maruti,6,3000.0
250000,90000,Diesel,Individual,Manual,3.0,21.1,1248.0,73.9,113.0,5.0,Maruti,10,4500.0
335000,33033,Petrol,Dealer,Manual,1.0,19.4,1198.0,86.8,109.0,5.0,Honda,7,4500.0
465000,63063,Petrol,Dealer,Automatic,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,6,4000.0
100000,70000,Petrol,Individual,Manual,2.0,18.9,1061.0,67.0,84.0,5.0,Maruti,14,3500.0
100000,80000,Petrol,Individual,Manual,2.0,17.3,1061.0,64.0,84.3,5.0,Maruti,14,3500.0
550000,120000,Diesel,Individual,Manual,3.0,20.77,1248.0,88.76,200.0,7.0,Maruti,8,1750.0
341000,120000,Diesel,Individual,Manual,1.0,19.3,1248.0,73.9,190.0,5.0,Maruti,9,2000.0
600000,50000,Diesel,Individual,Manual,1.0,24.0,1186.0,73.97,190.24,5.0,Hyundai,4,2000.0
650000,167000,Diesel,Individual,Manual,1.0,25.1,1498.0,98.6,200.0,5.0,Honda,7,1750.0
75527,80000,Petrol,Individual,Manual,1.0,16.0,995.0,63.0,90.3,5.0,Chevrolet,13,4200.0
215000,100000,Diesel,Individual,Manual,2.0,25.0,1396.0,69.01,140.0,5.0,Tata,7,2400.0
650000,60000,Diesel,Individual,Manual,1.0,28.09,1248.0,88.5,200.0,5.0,Maruti,4,1750.0
900000,50000,Diesel,Individual,Manual,1.0,20.37,1461.0,108.45,240.0,5.0,Renault,4,1750.0
500000,17000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,7,4000.0
550000,46000,Petrol,Individual,Manual,1.0,21.4,1197.0,83.1,115.0,5.0,Maruti,4,4000.0
475000,60000,Diesel,Individual,Manual,1.0,25.2,1248.0,74.0,190.0,5.0,Maruti,6,2000.0
65000,198000,Petrol,Individual,Manual,2.0,18.9,998.0,67.1,90.0,5.0,Maruti,15,3500.0
425000,60000,Diesel,Individual,Manual,1.0,24.4,1120.0,71.0,180.4,5.0,Hyundai,6,2125.0
476999,90000,Diesel,Individual,Manual,4.0,21.43,1364.0,87.2,205.0,5.0,Toyota,9,2300.0
150000,40000,Petrol,Individual,Manual,2.0,18.0,995.0,62.0,90.3,5.0,Chevrolet,10,4200.0
225000,90000,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62.0,5.0,Maruti,10,3000.0
190000,80000,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62.0,5.0,Maruti,11,3000.0
100000,164000,Petrol,Individual,Manual,3.0,19.7,796.0,46.3,62.0,5.0,Maruti,18,3000.0
400000,70000,Diesel,Individual,Manual,2.0,13.6,2523.0,63.0,180.0,7.0,Mahindra,10,1470.0
3975000,31800,Diesel,Dealer,Automatic,1.0,17.01,1968.0,188.0,400.0,5.0,Audi,3,2375.0
1350000,74000,Petrol,Dealer,Automatic,1.0,13.7,1997.0,153.86,190.0,5.0,Honda,5,4300.0
5150000,20000,Petrol,Dealer,Automatic,1.0,22.37,2487.0,214.56,202.0,5.0,Lexus,2,4400.0
3200000,45000,Diesel,Dealer,Automatic,1.0,19.33,1999.0,177.0,430.0,5.0,Jaguar,4,2125.0
4100000,17000,Petrol,Individual,Automatic,1.0,9.5,3604.0,280.0,347.0,5.0,Jeep,4,4300.0
900000,12000,Diesel,Dealer,Manual,1.0,16.55,2498.0,105.0,247.0,6.0,Mahindra,3,1900.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,1.0,19.16,2494.0,157.7,213.0,5.0,Toyota,5,4500.0
550000,56494,Petrol,Trustmark Dealer,Manual,1.0,18.2,1199.0,88.7,110.0,5.0,Honda,5,4800.0
750000,79328,Diesel,Trustmark Dealer,Manual,2.0,12.99,2494.0,100.6,200.0,7.0,Toyota,8,2400.0
779000,7032,Petrol,Trustmark Dealer,Automatic,1.0,19.0,1199.0,88.76,110.0,5.0,Honda,2,4800.0
4000000,10000,Diesel,Dealer,Automatic,1.0,22.48,1995.0,187.74,400.0,5.0,BMW,3,2125.0
5200000,17000,Petrol,Dealer,Automatic,1.0,15.0,1991.0,194.4,300.0,5.0,Mercedes-Benz,2,2800.0
969999,26500,Diesel,Dealer,Manual,1.0,17.6,2179.0,147.94,320.0,7.0,Tata,4,2250.0
6000000,37000,Diesel,Dealer,Automatic,1.0,13.5,2987.0,254.79,620.0,5.0,Mercedes-Benz,4,2000.0
475000,45629,Petrol,Trustmark Dealer,Automatic,1.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,5,4000.0
1125000,3500,Petrol,Dealer,Automatic,1.0,18.15,998.0,118.35,171.6,5.0,Hyundai,2,2750.0
1650000,52000,Petrol,Dealer,Automatic,1.0,12.0,2354.0,187.4,226.0,5.0,Honda,4,4400.0
740000,35000,Diesel,Individual,Manual,1.0,16.5,1493.0,70.0,195.0,7.0,Mahindra,2,1800.0
400000,15000,Petrol,Individual,Manual,1.0,18.15,1198.0,82.0,115.0,6.0,Mahindra,3,3550.0
430000,14000,Petrol,Individual,Manual,1.0,20.51,998.0,67.04,90.0,5.0,Maruti,3,3500.0
1132000,20000,Petrol,Individual,Manual,1.0,17.0,1197.0,110.0,200.0,5.0,Mahindra,2,2750.0
352000,68850,Petrol,Dealer,Manual,1.0,18.9,998.0,67.1,90.0,5.0,Maruti,4,3500.0
252999,45775,Petrol,Dealer,Manual,1.0,23.84,1199.0,84.0,114.0,5.0,Tata,5,3500.0
80000,70000,Petrol,Individual,Manual,2.0,16.2,995.0,62.1,90.3,5.0,Chevrolet,9,4200.0
313000,68203,Petrol,Dealer,Manual,1.0,21.79,998.0,67.05,90.0,5.0,Maruti,6,3500.0
380000,30000,Petrol,Individual,Manual,2.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,7,4000.0
350000,25000,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,3,4386.0
600000,90000,Diesel,Individual,Manual,2.0,19.87,1461.0,83.8,200.0,5.0,Renault,5,1750.0
88000,97343,Diesel,Dealer,Manual,1.0,18.8,1248.0,90.0,200.0,5.0,Tata,10,2375.0
160000,70000,Petrol,Individual,Manual,4.0,19.7,796.0,35.0,59.8,8.0,Maruti,13,3000.0
125000,70000,Petrol,Individual,Manual,4.0,19.7,1248.0,74.0,190.0,5.0,Maruti,13,3500.0
290000,31000,Petrol,Individual,Manual,1.0,20.36,1197.0,78.9,111.8,5.0,Hyundai,7,4000.0
650000,70000,Diesel,Individual,Manual,1.0,15.4,2179.0,120.0,280.0,7.0,Mahindra,7,2300.0
380000,20000,CNG,Individual,Manual,1.0,21.94,1196.0,61.7,85.0,5.0,Maruti,6,3000.0
180000,62000,Petrol,Individual,Manual,1.0,21.1,814.0,55.2,74.5,5.0,Hyundai,7,4000.0
75000,29000,Petrol,Individual,Manual,1.0,16.1,796.0,37.0,59.0,4.0,Maruti,13,2500.0
132000,82507,Diesel,Dealer,Manual,1.0,13.93,2179.0,138.03,320.0,7.0,Tata,9,2200.0
110000,60000,Petrol,Individual,Manual,2.0,18.6,1199.0,79.4,108.0,5.0,Chevrolet,11,4400.0
390000,10000,Petrol,Individual,Manual,1.0,23.95,998.0,67.05,90.0,5.0,Maruti,3,3500.0
550000,70000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,6,4000.0
70000,70000,Petrol,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,17,3500.0
70000,59400,Petrol,Individual,Manual,4.0,16.1,796.0,37.0,59.0,4.0,Maruti,13,2500.0
275000,20000,Petrol,Individual,Manual,1.0,21.1,814.0,55.2,74.5,5.0,Hyundai,8,4000.0
250000,125876,Petrol,Individual,Manual,2.0,15.0,1586.0,104.68,145.0,5.0,Maruti,12,4100.0
2100000,5000,Petrol,Individual,Automatic,1.0,16.0,1368.0,160.77,250.0,5.0,Jeep,2,2125.0
250000,90000,Diesel,Individual,Manual,2.0,13.55,2179.0,118.35,250.0,7.0,Tata,10,2250.0
1500000,60000,Diesel,Individual,Automatic,1.0,16.55,1968.0,147.51,320.0,5.0,Audi,7,2125.0
800000,60000,Diesel,Individual,Manual,1.0,12.8,2494.0,102.0,200.1,7.0,Toyota,10,2400.0
1380000,150000,Diesel,Individual,Manual,1.0,13.0,2982.0,168.5,343.0,7.0,Toyota,7,2400.0
325000,65204,Petrol,Trustmark Dealer,Automatic,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,7,3500.0
1150000,2286,Petrol,Trustmark Dealer,Automatic,1.0,18.15,998.0,118.35,171.6,5.0,Hyundai,2,2750.0
655000,15732,Petrol,Dealer,Automatic,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
890000,13000,Diesel,Dealer,Manual,1.0,18.06,2523.0,63.0,182.5,7.0,Mahindra,2,1650.0
525000,33000,Petrol,Dealer,Manual,1.0,20.89,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
300000,100000,Petrol,Individual,Manual,1.0,19.81,1086.0,68.05,99.04,5.0,Hyundai,7,4500.0
2950000,39000,Diesel,Dealer,Automatic,1.0,19.59,1995.0,187.74,380.0,5.0,BMW,4,2250.0
5200000,10000,Diesel,Dealer,Automatic,1.0,18.12,1995.0,190.0,400.0,5.0,BMW,2,2125.0
925000,28900,Petrol,Dealer,Manual,1.0,17.8,1497.0,117.3,145.0,5.0,Honda,3,4600.0
675000,49523,Petrol,Dealer,Manual,1.0,17.0,1497.0,118.0,146.0,5.0,Honda,4,4800.0
745000,48000,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,3,1750.0
835000,17000,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,3,1750.0
695000,36800,Diesel,Dealer,Manual,1.0,20.14,1498.0,88.0,230.0,5.0,Volkswagen,2,2000.0
725000,36521,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,3,1750.0
620000,90000,Petrol,Individual,Manual,1.0,22.0,1197.0,81.8,113.0,5.0,Maruti,4,4200.0
58000,80000,Petrol,Individual,Manual,3.0,17.3,993.0,60.0,78.0,5.0,Maruti,23,4500.0
335000,71000,Diesel,Dealer,Manual,1.0,21.64,1461.0,84.8,200.0,5.0,Nissan,7,2000.0
475000,108000,Diesel,Dealer,Manual,1.0,16.0,2179.0,140.0,330.0,7.0,Mahindra,10,2200.0
484999,75000,Diesel,Dealer,Manual,1.0,19.87,1461.0,83.8,200.0,5.0,Renault,6,1750.0
610000,33000,Petrol,Individual,Manual,1.0,20.73,1373.0,91.1,130.0,5.0,Maruti,6,4000.0
1000000,50000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
300000,35000,Petrol,Individual,Manual,1.0,23.01,999.0,67.0,91.0,5.0,Renault,2,4250.0
1405000,15000,Petrol,Individual,Manual,1.0,15.8,1591.0,121.3,151.0,5.0,Hyundai,3,4850.0
650000,22000,Petrol,Individual,Manual,2.0,21.56,1462.0,103.25,138.0,5.0,Maruti,3,4400.0
850000,108000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
1850000,76131,Diesel,Individual,Automatic,1.0,13.22,2967.0,241.4,580.0,5.0,Audi,7,2325.0
267000,40000,Petrol,Individual,Manual,1.0,20.36,1197.0,78.9,111.7,5.0,Hyundai,9,4000.0
215000,47000,Petrol,Individual,Manual,2.0,21.1,814.0,55.2,74.5,5.0,Hyundai,8,4000.0
1282000,45000,Diesel,Individual,Manual,1.0,17.6,2179.0,153.86,400.0,7.0,Tata,4,2125.0
282000,15000,Petrol,Individual,Manual,1.0,24.7,796.0,47.3,69.0,5.0,Maruti,4,3500.0
610000,90000,Diesel,Individual,Manual,1.0,12.8,2494.0,102.0,200.1,8.0,Toyota,9,2400.0
900000,35000,Diesel,Individual,Manual,1.0,16.55,2498.0,105.0,247.0,6.0,Mahindra,3,1900.0
800000,70000,Diesel,Individual,Manual,1.0,15.4,1997.0,120.0,280.0,7.0,Mahindra,6,2300.0
380000,110000,Diesel,Individual,Manual,2.0,21.27,1396.0,88.76,219.6,5.0,Hyundai,8,2125.0
450000,120000,Diesel,Individual,Manual,2.0,12.05,2179.0,120.0,290.0,9.0,Mahindra,9,2300.0
242000,120000,Diesel,Individual,Manual,1.0,21.5,1248.0,88.8,200.0,5.0,Maruti,10,1750.0
350000,35000,Petrol,Individual,Manual,2.0,25.17,799.0,53.3,72.0,5.0,Renault,4,4386.0
400000,22000,Petrol,Individual,Manual,1.0,20.3,1199.0,84.0,114.0,5.0,Tata,3,3500.0
400000,70000,Petrol,Individual,Manual,1.0,20.51,998.0,67.04,90.0,5.0,Maruti,4,3500.0
246000,56000,Diesel,Dealer,Manual,1.0,22.1,1248.0,74.0,190.0,5.0,Chevrolet,8,1750.0
221000,65000,Diesel,Dealer,Manual,1.0,19.09,1405.0,69.01,135.0,5.0,Tata,7,2500.0
700000,62000,Diesel,Dealer,Manual,1.0,13.1,2499.0,141.0,330.0,7.0,Ford,8,1800.0
1750000,52000,Diesel,Dealer,Automatic,1.0,12.55,2982.0,168.5,360.0,7.0,Toyota,5,2300.0
550000,49000,Diesel,Dealer,Manual,1.0,25.4,1186.0,73.97,190.25,5.0,Hyundai,4,2000.0
550000,50000,Diesel,Dealer,Manual,2.0,28.09,1248.0,88.5,200.0,5.0,Maruti,6,1750.0
375000,65000,Diesel,Dealer,Manual,1.0,28.4,1248.0,74.0,190.0,5.0,Maruti,8,2000.0
391000,55000,Diesel,Dealer,Manual,1.0,24.4,1120.0,71.0,180.4,5.0,Hyundai,6,2125.0
2051000,35000,Diesel,Dealer,Automatic,2.0,19.7,2143.0,134.1,300.0,5.0,Mercedes-Benz,6,2300.0
525000,78000,Diesel,Dealer,Manual,2.0,15.05,2179.0,147.9,320.0,7.0,Tata,7,2250.0
212000,58000,Diesel,Dealer,Manual,2.0,16.8,1493.0,110.0,235.4,5.0,Hyundai,14,2325.0
221000,56000,Diesel,Dealer,Manual,2.0,25.44,936.0,57.6,150.0,5.0,Chevrolet,10,1750.0
265000,61000,Diesel,Dealer,Manual,2.0,20.4,1248.0,91.7,209.0,5.0,Fiat,11,2000.0
399000,61000,Diesel,Dealer,Manual,2.0,21.64,1461.0,84.8,200.0,5.0,Renault,8,2000.0
175000,61000,Diesel,Dealer,Manual,2.0,17.1,1493.0,110.0,235.4,5.0,Hyundai,13,2325.0
411000,64481,Diesel,Dealer,Manual,2.0,20.5,1598.0,103.5,250.0,5.0,Skoda,10,2000.0
365000,65000,Diesel,Dealer,Manual,2.0,20.54,1598.0,103.6,250.0,5.0,Volkswagen,10,2000.0
975000,80000,Diesel,Dealer,Automatic,2.0,22.48,1995.0,187.74,400.0,5.0,BMW,12,2125.0
499000,61000,Diesel,Dealer,Manual,2.0,22.71,1461.0,84.8,200.0,5.0,Nissan,6,2000.0
2575000,70000,Diesel,Individual,Automatic,1.0,11.74,2987.0,254.8,619.0,5.0,Mercedes-Benz,7,2000.0
145000,30000,Petrol,Individual,Manual,1.0,18.0,995.0,62.0,90.3,5.0,Chevrolet,12,4200.0
200000,200000,Diesel,Individual,Manual,2.0,17.0,1405.0,71.0,135.0,5.0,Tata,10,2500.0
1200000,230000,Diesel,Individual,Automatic,1.0,15.73,1968.0,174.33,380.0,5.0,Audi,7,2125.0
280000,100000,Petrol,Individual,Manual,1.0,20.3,998.0,68.05,94.14,5.0,Hyundai,5,3500.0
450000,95000,Diesel,Individual,Automatic,2.0,11.79,2179.0,120.0,290.0,8.0,Mahindra,10,2300.0
150000,140000,Petrol,Individual,Manual,3.0,17.7,1497.0,78.0,124.5,5.0,Honda,15,2700.0
600000,70000,Petrol,Individual,Manual,1.0,17.3,1497.0,117.3,145.0,7.0,Honda,4,4600.0
275000,60000,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,5,4386.0
110000,88000,Diesel,Individual,Manual,1.0,18.8,1248.0,90.0,200.0,5.0,Tata,11,2375.0
500000,200000,Diesel,Individual,Manual,4.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,9,2200.0
700000,60000,Diesel,Individual,Manual,2.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,9,2200.0
900000,155000,Diesel,Individual,Automatic,2.0,16.07,1995.0,181.0,380.0,4.0,BMW,9,1750.0
150000,80000,Petrol,Individual,Manual,2.0,18.9,998.0,67.1,90.0,5.0,Maruti,16,3500.0
275000,80000,Petrol,Individual,Manual,3.0,16.95,1498.0,97.7,134.0,5.0,Nissan,8,4000.0
455000,40000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.0,190.0,5.0,Maruti,7,2000.0
900000,50000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
455000,40000,Diesel,Individual,Manual,1.0,25.2,1248.0,74.0,190.0,5.0,Maruti,7,2000.0
650000,47000,Diesel,Individual,Manual,2.0,26.0,1498.0,98.6,200.0,5.0,Honda,4,1750.0
551000,20000,Petrol,Individual,Manual,2.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,3,4000.0
650000,49060,Diesel,Individual,Manual,1.0,22.0,1498.0,108.495,250.0,5.0,Volkswagen,4,2250.0
600000,60000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,6,4000.0
235000,18000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,8,3500.0
800000,37161,Diesel,Dealer,Manual,1.0,22.7,1498.0,89.84,204.0,5.0,Ford,3,2375.0
1050000,80000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,5,2325.0
45000,28000,Petrol,Individual,Manual,2.0,25.4,624.0,37.5,190.0,4.0,Tata,9,3500.0
450000,100000,Petrol,Individual,Automatic,2.0,15.74,1591.0,121.3,154.9,5.0,Hyundai,8,4200.0
391000,120000,Diesel,Individual,Manual,2.0,20.14,1498.0,88.8,230.0,5.0,Volkswagen,7,2000.0
380000,70000,Diesel,Individual,Manual,2.0,18.2,1248.0,73.8,172.5,7.0,Chevrolet,8,1750.0
170000,90000,Petrol,Individual,Manual,2.0,18.9,1061.0,67.0,84.0,5.0,Maruti,11,3500.0
250000,90000,Diesel,Individual,Manual,2.0,13.55,2179.0,118.35,250.0,7.0,Tata,10,2250.0
800000,60000,Diesel,Individual,Manual,1.0,12.8,2494.0,102.0,200.1,7.0,Toyota,10,2400.0
1380000,150000,Diesel,Individual,Manual,1.0,13.0,2982.0,168.5,343.0,7.0,Toyota,7,2400.0
